@RELATION train
@ATTRIBUTE Expert {0,1}
@ATTRIBUTE Head_Entropy_Start NUMERIC
@ATTRIBUTE Head_Entropy_Mid NUMERIC
@ATTRIBUTE Head_Entropy_End NUMERIC
@ATTRIBUTE Avg_HandEntropy_Begin NUMERIC
@ATTRIBUTE Avg_HandEntropy_Mid NUMERIC
@ATTRIBUTE Avg_HandEntropy_End NUMERIC
@ATTRIBUTE Avg_SentenceLength_Begin NUMERIC
@ATTRIBUTE Avg_SentenceLength_Mid NUMERIC
@ATTRIBUTE Avg_SentenceLength_End NUMERIC
@ATTRIBUTE Ratio1_Begin NUMERIC
@ATTRIBUTE Ratio1_Mid NUMERIC
@ATTRIBUTE Ratio1_End NUMERIC
@ATTRIBUTE Ratio2_Begin NUMERIC
@ATTRIBUTE Ratio2_Mid NUMERIC
@ATTRIBUTE Ratio2_End NUMERIC
@ATTRIBUTE Duration NUMERIC
@ATTRIBUTE PresenceClass {0,1,2,3,4}
@DATA
0,1.6192015908749364,2.7732657425361626,2.030892685165772,1.5063073469865378,2.934826670267166,1.3571200240692876,5.757650716688548,7.279833001629771,6.051461235739506,0.14657733605249826,0.13795446304226505,0.11705774279656514,0.16129721655729515,0.20012811122096602,0.22039248939592865,176.07305697533693,1
0,1.59877381207003,2.8230873762612725,1.5394604068877953,1.8592244779380478,2.6535583307397914,1.5416556231279874,4.7383151969320885,7.093279458297818,8.56018029567601,0.19621087027225115,0.18751322944619725,0.3910165645585085,0.05351051724776733,0.13500384649042052,0.1362987392072237,148.7874476638629,1
0,1.5759896083404952,2.669079111642108,1.6215612914125375,1.47650278150101,2.3518477348219102,1.6730283395434142,7.2010688310394935,6.518924847911694,7.2486639612006325,0.11534235755554491,0.1530890367658148,0.24349684923546944,0.09593551403698201,0.14997743365839442,0.1956289384556632,169.05612995643864,1
0,1.6073468291237136,2.6955540787619103,1.6244558066989596,1.4946393021989706,2.3650110038809737,1.6838726022281623,7.254806932813931,6.584116743814337,7.181491333982586,0.11647320986561303,0.15333361476168264,0.24443142491850314,0.10177825097233402,0.15171441699375363,0.19446071885187108,169.73093497403326,1
0,1.6484819987723245,3.1040901553758613,1.9866315499153087,1.2929030895866596,2.746393097889025,1.7066318799732432,4.572802043782347,7.8651064664674255,6.9220916005603454,0.19857837433410297,0.16257919199234094,0.2348479193994083,0.12708301945462694,0.17144935916443926,0.16853083523046397,309.4601161619837,1
0,1.5562256789157842,2.2311205439770254,1.567353697770367,1.3561000502641347,2.097286130451382,1.5711037113346047,4.785731124305136,10.457760579563761,3.822412026275823,0.19996205401188635,0.1391510658349307,0.1253272894559504,0.14904341709058117,0.19048194605575766,0.206986838470607,143.85636590752813,1
0,1.8140654005004309,2.7472739556734638,1.7815223950779626,1.673608774711629,2.458695040445793,1.347895576724276,5.878870785211007,9.045355597171117,7.789091375246903,0.12351695909906941,0.14548976738180697,0.14976431983558128,0.17308393732229854,0.18852061508963325,0.2093378193140655,259.74434285231257,1
0,1.8898718161930341,3.1729107806491927,1.8569718065298126,1.5178684483975289,2.7203812081263807,1.8329433971472713,6.333588895137515,7.588694667498449,6.264024204648757,0.174871514432961,0.16139230287203246,0.25570387425687213,0.16243724641273782,0.17592289072974723,0.16764041874048763,243.77968037631706,1
0,2.2192070422750656,3.060478081227401,2.0138355295981083,1.5043702142690822,2.214230878386712,2.2271908797471385,5.104100351599531,9.076622571217142,8.556247416110478,0.1009797402184483,0.14781687008282973,0.1703100754356996,0.1830282204031105,0.17639448830953217,0.20684376703523968,200.83931214986484,1
0,2.2341496702559622,3.035522990218603,2.097679321510075,1.427759273908286,2.119527533168335,2.314530279353487,4.337198814079328,9.410010960146177,9.189468869108811,0.09221460974297568,0.1453846537066466,0.1478771093069342,0.17769807349235012,0.17494002291657468,0.21500120926388164,205.60518305791757,1
0,1.6094945994006382,2.932821158009068,2.0478304623469463,1.3792573833933521,2.9079933581053727,1.5219587556438876,5.193596780945803,7.342424090056795,6.215637280709789,0.17337659018202642,0.1480058086511454,0.16502043128855842,0.14512394570349157,0.18886654309430426,0.19834809471506698,229.3799991736738,1
0,1.6143300547386483,2.2434905572330432,1.534327976161113,1.4571399496814734,2.1443464909307886,1.600525854049439,4.565823101086736,10.372277627065811,3.9285071387820447,0.17864174804932825,0.12926698919297805,0.12204902958693566,0.15344123697923942,0.18859807535408854,0.19010043569566154,138.8062039548903,1
0,1.5675478559284495,2.293483144173333,1.663237132655484,1.4227865580206887,2.367564661102577,1.5055484135700279,4.7553200478842035,9.914891305440618,4.112385729427248,0.17861979618751073,0.13255508135548,0.10324605165039132,0.15670631124440076,0.1949992852965368,0.20649210330078263,149.13319116747604,1
0,1.8743669361144382,3.4298270489004197,1.5499713537179782,1.373535509976982,2.5536938655413697,1.0115414659924413,3.5930859737204655,9.514066842107669,6.2984696821924295,0.22261155592349288,0.17305975117890954,0.268457556671259,0.16643306644590428,0.17550686106996502,0.10441484157677207,257.08651470128876,2
1,1.6217043258976949,0.06438946615567415,1.5790257430856085,0.8693659997540691,2.4742690382258967,1.0814712740998293,5.166471975206413,7.2006230126728115,8.622332726994525,0.12864165656244864,0.11078317499136657,0.1845994695384959,0.14286757275679923,0.1335704206473038,0.16921521179605778,251.27190480990782,4
1,1.627405659214262,3.000747954473109,1.584181608725443,1.1212261473545864,1.8476338474895782,1.2807887432711924,4.329650440543494,8.24339356225227,8.929904033620957,0.2381307742298922,0.13274490395585584,0.13055415253831804,0.1190653871149461,0.1789546365327328,0.15666498304598175,199.69378674071623,4
0,1.130222407556385,3.1529617000572276,1.6759792824828974,0.7938037429847868,2.6710343377442394,1.3840498963332915,5.904370377406929,9.363559964282997,9.322370567394016,0.09654830667116979,0.16141151491167818,0.1734723238464229,0.1424505255158438,0.14510935075213793,0.11733764115299414,165.81825953016678,4
0,1.7373598141059134,2.900923481956912,1.041830928229842,1.1122365374282739,1.9950528435831618,0.5590642741280498,6.092928146968935,8.287947995240561,13.57764181487305,0.1497877599871271,0.16699675665449598,0.3028707832980517,0.17418482870738636,0.18362082769431418,0.17180224890770573,121.94401632853365,4
0,1.6148774086129203,2.9975549433846194,1.5833773211743194,1.143520462569321,2.2665002233578773,0.6052417745605861,5.714538082329276,7.717967318685903,19.89400542170424,0.13446288123315117,0.12992814831078664,0.21698575987434668,0.16214688366438984,0.18027339406240717,0.21698575987434668,130.62813802024675,4
0,0.6776853353976654,2.56133524950874,0.969778832982697,0.4623527365264471,2.4478937941922703,0.8938045630551668,8.241782494532563,7.974052676930132,10.628229291597643,0.1423062425041416,0.23342483769166722,0.210263712177685,0.1395387514991717,0.1534530127824271,0.24047478703796643,175.2250558856152,4
0,1.4940345031725193,3.3600799637827343,1.8144560600460942,1.3323701838922732,2.8392015868850597,1.2866509612498636,7.17615798214837,9.068116140330465,13.387839280744297,0.14707879738852664,0.12467716221622245,0.22575727719252503,0.1461128660091673,0.19681459951655267,0.1907722998419658,138.3991987092288,4
1,1.6061455334426553,1.4280471477474308,1.4212521103931928,1.06732281023709,2.578768891164011,0.9812828356624441,6.299606086526557,7.91974974908746,8.175156406820337,0.14588683672159813,0.15140946742813477,0.17034865927431658,0.15446025141138015,0.14437523415016235,0.17813111164538048,237.52353344192198,4
0,0.6538697790059994,2.597072569469567,1.011920500509824,0.44920944635173127,2.4759805452912738,0.9277714918722475,8.212780370031494,7.980227435508766,10.402227908456181,0.13533343367863848,0.23282439093673868,0.2096889411900782,0.14093331326427233,0.15226848023231182,0.23857786048663532,173.96647316562374,4
0,1.4542163704837174,2.913937101918155,1.3543378484992141,0.9814962450122676,2.598929574249203,1.1062204866479468,6.0087481603861805,10.025486723583471,11.934388797103647,0.13230098452948133,0.1558689218245361,0.18641948695636754,0.13289745001035724,0.14887620776254415,0.09227244057966447,168.11068277866974,4
1,1.521737794114856,3.290862757886804,1.216348387223122,1.324386513571279,2.67064076515852,0.9393035431559061,7.282288367006562,8.767228659569696,6.9646259170103,0.1827861565826705,0.19892496718312785,0.1524842884536852,0.1682379478057765,0.16027798898684806,0.1816581174095807,222.0905328465165,4
